time (sec),Ca(mol/kgw),Mg(mol/kgw),Na(mol/kgw),Sr(mol/kgw),Cl(mol/kgw),S(6)(mol/kgw),Fe(mol/kgw)
496.3,0.20193195693487528,0.1549349699088668,0.9534538763186166,0.0016677861923344044,1.1255780956187191,0.26328257835032076,4.0255981292875265e-05
497.1,0.20193195693487523,0.15493496990886682,0.9534538763186164,0.0016677861923344044,1.1255780956187191,0.26328257835032076,4.0255981292875265e-05
497.9,0.20193195693487537,0.15493496990886685,0.9534538763186169,0.0016677861923344044,1.1255780956187198,0.26328257835032076,4.0255981292875353e-05
498.7,0.2019319569348755,0.1549349699088669,0.9534538763186172,0.0016677861923344044,1.1255780956187205,0.263282578350321,4.025598129287527e-05
499.5,0.2019319569348756,0.15493496990886696,0.953453876318618,0.0016677861923344059,1.125578095618721,0.2632825783503213,4.0255981292875353e-05
500.3,0.2019319569348757,0.15493496990886704,0.9534538763186181,0.0016677861923344044,1.1255780956187214,0.2632825783503216,4.025598129287528e-05
501.2,0.20193195693487587,0.15493496990886702,0.9534538763186183,0.0016677861923344076,1.1255780956187218,0.26328257835032143,4.025598129287544e-05
502.0,0.20193195693487587,0.15493496990886696,0.9534538763186188,0.001667786192334406,1.125578095618722,0.26328257835032176,4.025598129287544e-05
502.8,0.201931956934876,0.15493496990886704,0.9534538763186196,0.0016677861923344096,1.1255780956187234,0.26328257835032226,4.0255981292875516e-05
503.6,0.20193195693487606,0.1549349699088671,0.95345387631862,0.0016677861923344096,1.1255780956187238,0.2632825783503223,4.0255981292875604e-05
504.4,0.2019319569348761,0.15493496990886696,0.95345387631862,0.0016677861923344113,1.1255780956187236,0.26328257835032254,4.0255981292875604e-05
505.2,0.201931956934876,0.15493496990886707,0.9534538763186202,0.001667786192334413,1.1255780956187238,0.26328257835032254,4.0255981292875604e-05
506.0,0.201931956934876,0.154934969908867,0.9534538763186202,0.0016677861923344096,1.125578095618724,0.26328257835032254,4.0255981292875516e-05
506.9,0.20193195693487606,0.1549349699088671,0.9534538763186202,0.0016677861923344113,1.125578095618724,0.26328257835032254,4.025598129287552e-05
507.7,0.20193195693487606,0.15493496990886715,0.9534538763186199,0.0016677861923344096,1.1255780956187238,0.26328257835032254,4.0255981292875604e-05
508.5,0.20193195693487606,0.15493496990886715,0.9534538763186202,0.0016677861923344096,1.1255780956187238,0.26328257835032254,4.02559812928756e-05
509.3,0.20193195693487598,0.15493496990886713,0.9534538763186202,0.0016677861923344096,1.1255780956187238,0.26328257835032276,4.02559812928756e-05
510.1,0.20193195693487606,0.1549349699088671,0.9534538763186202,0.0016677861923344113,1.1255780956187238,0.26328257835032254,4.0255981292875685e-05
510.9,0.20193195693487592,0.15493496990886715,0.9534538763186208,0.001667786192334413,1.125578095618724,0.26328257835032276,4.0255981292875685e-05
511.8,0.201931956934876,0.15493496990886718,0.953453876318621,0.001667786192334413,1.125578095618724,0.26328257835032276,4.025598129287577e-05
512.6,0.20193195693487617,0.1549349699088672,0.9534538763186211,0.001667786192334418,1.1255780956187245,0.26328257835032276,4.025598129287585e-05
513.4,0.2019319569348762,0.15493496990886726,0.9534538763186212,0.001667786192334413,1.1255780956187242,0.2632825783503227,4.0255981292875774e-05
514.2,0.20193195693487617,0.15493496990886724,0.9534538763186212,0.0016677861923344113,1.1255780956187242,0.2632825783503227,4.025598129287577e-05
515.0,0.20193195693487612,0.15493496990886724,0.9534538763186211,0.001667786192334413,1.125578095618724,0.2632825783503227,4.025598129287577e-05
515.8,0.20193195693487617,0.15493496990886724,0.9534538763186213,0.0016677861923344098,1.1255780956187245,0.2632825783503227,4.025598129287585e-05
516.6,0.20193195693487623,0.15493496990886738,0.9534538763186217,0.0016677861923344113,1.1255780956187247,0.26328257835032265,4.025598129287593e-05
517.5,0.20193195693487623,0.15493496990886751,0.9534538763186219,0.001667786192334413,1.1255780956187251,0.2632825783503228,4.025598129287585e-05
518.3,0.20193195693487614,0.1549349699088674,0.9534538763186219,0.0016677861923344113,1.1255780956187251,0.26328257835032304,4.025598129287585e-05
519.1,0.20193195693487617,0.15493496990886757,0.9534538763186222,0.0016677861923344096,1.1255780956187251,0.2632825783503231,4.025598129287593e-05
519.9,0.20193195693487606,0.15493496990886757,0.9534538763186221,0.0016677861923344096,1.1255780956187251,0.26328257835032304,4.025598129287585e-05
520.7,0.20193195693487612,0.15493496990886757,0.9534538763186221,0.0016677861923344115,1.1255780956187253,0.2632825783503231,4.025598129287593e-05
521.5,0.20193195693487595,0.1549349699088676,0.9534538763186219,0.0016677861923344096,1.1255780956187251,0.26328257835032304,4.025598129287593e-05
522.3,0.20193195693487606,0.15493496990886776,0.9534538763186221,0.0016677861923344115,1.1255780956187253,0.2632825783503227,4.025598129287585e-05
523.2,0.20193195693487612,0.15493496990886776,0.9534538763186222,0.0016677861923344115,1.1255780956187251,0.2632825783503229,4.025598129287585e-05
524.0,0.20193195693487592,0.1549349699088676,0.9534538763186221,0.0016677861923344096,1.1255780956187251,0.2632825783503227,4.025598129287593e-05
524.8,0.201931956934876,0.1549349699088677,0.9534538763186224,0.0016677861923344115,1.1255780956187253,0.26328257835032304,4.025598129287602e-05
525.6,0.201931956934876,0.15493496990886763,0.9534538763186222,0.0016677861923344096,1.1255780956187251,0.263282578350323,4.025598129287601e-05
526.4,0.201931956934876,0.1549349699088676,0.9534538763186224,0.0016677861923344115,1.1255780956187251,0.263282578350323,4.025598129287602e-05
527.2,0.20193195693487587,0.1549349699088676,0.9534538763186224,0.0016677861923344096,1.1255780956187251,0.263282578350323,4.025598129287602e-05
528.0,0.2019319569348759,0.15493496990886757,0.9534538763186224,0.001667786192334413,1.1255780956187251,0.26328257835032304,4.025598129287602e-05
528.9,0.2019319569348759,0.1549349699088676,0.9534538763186227,0.0016677861923344093,1.1255780956187253,0.2632825783503228,4.025598129287593e-05
529.7,0.20193195693487595,0.1549349699088676,0.9534538763186229,0.001667786192334413,1.1255780956187253,0.26328257835032304,4.02559812928761e-05
530.5,0.20193195693487606,0.1549349699088677,0.9534538763186229,0.0016677861923344113,1.1255780956187253,0.26328257835032315,4.02559812928761e-05
531.3,0.20193195693487595,0.1549349699088677,0.9534538763186229,0.0016677861923344113,1.1255780956187253,0.26328257835032304,4.02559812928761e-05
532.1,0.20193195693487606,0.15493496990886763,0.9534538763186231,0.0016677861923344113,1.1255780956187256,0.26328257835032326,4.02559812928761e-05
532.9,0.20193195693487584,0.1549349699088677,0.9534538763186231,0.0016677861923344113,1.1255780956187256,0.26328257835032326,4.025598129287601e-05
533.8,0.20193195693487584,0.15493496990886768,0.9534538763186229,0.001667786192334413,1.1255780956187253,0.26328257835032326,4.025598129287601e-05
534.6,0.20193195693487584,0.15493496990886776,0.9534538763186229,0.0016677861923344113,1.1255780956187253,0.26328257835032304,4.025598129287601e-05
535.4,0.2019319569348759,0.1549349699088677,0.9534538763186231,0.001667786192334413,1.1255780956187256,0.2632825783503233,4.025598129287593e-05
536.2,0.20193195693487584,0.15493496990886774,0.9534538763186228,0.001667786192334413,1.1255780956187253,0.2632825783503233,4.025598129287593e-05
537.0,0.20193195693487595,0.1549349699088677,0.9534538763186228,0.001667786192334413,1.1255780956187253,0.26328257835032326,4.02559812928761e-05
537.8,0.2019319569348758,0.15493496990886774,0.9534538763186233,0.0016677861923344163,1.1255780956187256,0.2632825783503232,4.025598129287593e-05
538.6,0.20193195693487584,0.15493496990886782,0.9534538763186232,0.0016677861923344163,1.1255780956187253,0.2632825783503233,4.02559812928761e-05
539.5,0.20193195693487584,0.15493496990886776,0.9534538763186232,0.0016677861923344163,1.1255780956187253,0.2632825783503236,4.025598129287601e-05
540.3,0.20193195693487584,0.1549349699088678,0.9534538763186232,0.001667786192334418,1.1255780956187253,0.2632825783503237,4.025598129287601e-05
541.1,0.2019319569348758,0.15493496990886774,0.9534538763186233,0.001667786192334418,1.1255780956187253,0.2632825783503237,4.025598129287593e-05
541.9,0.20193195693487576,0.15493496990886785,0.9534538763186234,0.001667786192334418,1.1255780956187253,0.26328257835032365,4.025598129287593e-05
542.7,0.2019319569348758,0.15493496990886785,0.9534538763186234,0.0016677861923344198,1.1255780956187253,0.26328257835032354,4.025598129287593e-05
543.5,0.2019319569348759,0.15493496990886788,0.9534538763186233,0.001667786192334418,1.1255780956187256,0.26328257835032354,4.025598129287593e-05
544.3,0.20193195693487578,0.154934969908868,0.9534538763186237,0.0016677861923344163,1.1255780956187253,0.2632825783503236,4.025598129287593e-05
545.2,0.20193195693487578,0.154934969908868,0.9534538763186234,0.0016677861923344198,1.1255780956187253,0.2632825783503234,4.025598129287602e-05
546.0,0.20193195693487576,0.15493496990886796,0.9534538763186234,0.0016677861923344198,1.1255780956187251,0.2632825783503235,4.025598129287601e-05
546.8,0.2019319569348758,0.15493496990886813,0.9534538763186234,0.0016677861923344234,1.1255780956187253,0.26328257835032354,4.025598129287601e-05
547.6,0.2019319569348758,0.15493496990886813,0.9534538763186233,0.0016677861923344234,1.1255780956187251,0.2632825783503235,4.025598129287601e-05
548.4,0.20193195693487578,0.15493496990886813,0.9534538763186232,0.0016677861923344213,1.1255780956187253,0.2632825783503235,4.025598129287602e-05
549.2,0.2019319569348757,0.15493496990886813,0.9534538763186231,0.0016677861923344234,1.1255780956187253,0.2632825783503235,4.025598129287593e-05
550.1,0.20193195693487564,0.1549349699088682,0.9534538763186231,0.0016677861923344234,1.1255780956187253,0.2632825783503234,4.025598129287593e-05
550.9,0.2019319569348757,0.15493496990886815,0.9534538763186229,0.001667786192334423,1.1255780956187253,0.26328257835032354,4.025598129287585e-05
551.7,0.20193195693487564,0.15493496990886818,0.9534538763186228,0.0016677861923344215,1.1255780956187253,0.26328257835032354,4.025598129287585e-05
552.5,0.20193195693487564,0.15493496990886818,0.9534538763186229,0.001667786192334418,1.1255780956187253,0.26328257835032354,4.025598129287585e-05
553.3,0.20193195693487556,0.15493496990886818,0.9534538763186229,0.001667786192334416,1.1255780956187256,0.26328257835032326,4.025598129287585e-05
554.1,0.2019319569348756,0.15493496990886813,0.9534538763186231,0.001667786192334418,1.1255780956187251,0.2632825783503234,4.025598129287577e-05
554.9,0.20193195693487548,0.15493496990886815,0.9534538763186228,0.001667786192334416,1.1255780956187253,0.26328257835032365,4.0255981292875685e-05
555.8,0.2019319569348755,0.1549349699088682,0.9534538763186234,0.001667786192334418,1.1255780956187251,0.2632825783503234,4.025598129287577e-05
556.6,0.20193195693487545,0.1549349699088683,0.9534538763186234,0.001667786192334418,1.1255780956187253,0.2632825783503237,4.0255981292875685e-05
557.4,0.2019319569348756,0.1549349699088683,0.9534538763186237,0.0016677861923344198,1.1255780956187253,0.2632825783503235,4.025598129287577e-05
558.2,0.2019319569348755,0.15493496990886826,0.9534538763186234,0.0016677861923344198,1.1255780956187253,0.2632825783503234,4.025598129287577e-05
559.0,0.2019319569348754,0.15493496990886826,0.9534538763186233,0.001667786192334418,1.1255780956187253,0.2632825783503238,4.0255981292875685e-05
559.8,0.2019319569348755,0.15493496990886835,0.9534538763186239,0.001667786192334418,1.1255780956187258,0.2632825783503238,4.025598129287577e-05
560.6,0.20193195693487545,0.1549349699088683,0.9534538763186234,0.0016677861923344163,1.1255780956187251,0.2632825783503237,4.025598129287569e-05
561.5,0.20193195693487537,0.1549349699088684,0.9534538763186234,0.0016677861923344163,1.1255780956187253,0.2632825783503233,4.025598129287569e-05
562.3,0.2019319569348755,0.1549349699088683,0.9534538763186237,0.0016677861923344145,1.1255780956187253,0.2632825783503232,4.025598129287553e-05
563.1,0.2019319569348756,0.15493496990886838,0.9534538763186239,0.0016677861923344163,1.1255780956187253,0.2632825783503233,4.025598129287552e-05
563.9,0.20193195693487556,0.15493496990886846,0.9534538763186239,0.001667786192334413,1.1255780956187253,0.2632825783503235,4.025598129287561e-05
564.7,0.20193195693487553,0.15493496990886857,0.953453876318624,0.001667786192334413,1.1255780956187253,0.26328257835032376,4.025598129287553e-05
565.5,0.2019319569348754,0.15493496990886846,0.9534538763186237,0.001667786192334413,1.1255780956187251,0.2632825783503237,4.025598129287553e-05
566.3,0.2019319569348754,0.15493496990886851,0.9534538763186234,0.001667786192334413,1.1255780956187251,0.2632825783503237,4.025598129287544e-05
567.2,0.2019319569348754,0.1549349699088685,0.9534538763186237,0.001667786192334413,1.1255780956187253,0.2632825783503237,4.0255981292875353e-05
568.0,0.20193195693487545,0.15493496990886851,0.9534538763186234,0.0016677861923344113,1.1255780956187251,0.2632825783503234,4.0255981292875353e-05
568.8,0.20193195693487534,0.15493496990886846,0.9534538763186237,0.0016677861923344093,1.1255780956187253,0.2632825783503232,4.025598129287527e-05
569.6,0.20193195693487534,0.15493496990886854,0.9534538763186237,0.0016677861923344113,1.1255780956187251,0.26328257835032315,4.025598129287519e-05
570.4,0.20193195693487517,0.1549349699088685,0.9534538763186238,0.0016677861923344093,1.1255780956187247,0.2632825783503234,4.0255981292875353e-05
571.2,0.20193195693487528,0.1549349699088685,0.9534538763186239,0.0016677861923344113,1.1255780956187251,0.26328257835032315,4.025598129287544e-05
572.1,0.20193195693487526,0.15493496990886851,0.9534538763186237,0.0016677861923344113,1.1255780956187251,0.2632825783503234,4.025598129287553e-05
572.9,0.2019319569348751,0.15493496990886846,0.9534538763186234,0.0016677861923344113,1.125578095618725,0.26328257835032315,4.025598129287544e-05
573.7,0.2019319569348751,0.1549349699088685,0.9534538763186234,0.0016677861923344113,1.125578095618725,0.2632825783503232,4.025598129287553e-05
574.5,0.20193195693487512,0.15493496990886843,0.9534538763186234,0.0016677861923344098,1.1255780956187251,0.2632825783503235,4.025598129287552e-05
575.3,0.2019319569348751,0.15493496990886838,0.9534538763186234,0.0016677861923344093,1.125578095618725,0.2632825783503232,4.0255981292875604e-05
576.1,0.20193195693487503,0.15493496990886843,0.9534538763186232,0.0016677861923344113,1.125578095618725,0.2632825783503235,4.0255981292875685e-05
576.9,0.20193195693487498,0.1549349699088684,0.9534538763186232,0.0016677861923344113,1.1255780956187251,0.2632825783503234,4.0255981292875604e-05
577.8,0.20193195693487492,0.15493496990886838,0.9534538763186231,0.0016677861923344113,1.125578095618725,0.2632825783503234,4.0255981292875604e-05
578.6,0.20193195693487484,0.15493496990886832,0.9534538763186229,0.0016677861923344113,1.125578095618725,0.26328257835032354,4.025598129287544e-05
579.4,0.20193195693487484,0.15493496990886826,0.9534538763186229,0.0016677861923344093,1.125578095618725,0.2632825783503235,4.025598129287544e-05
580.2,0.2019319569348748,0.15493496990886818,0.9534538763186229,0.0016677861923344113,1.125578095618725,0.26328257835032354,4.025598129287552e-05
581.0,0.2019319569348749,0.15493496990886818,0.9534538763186228,0.0016677861923344098,1.1255780956187251,0.2632825783503236,4.0255981292875604e-05
581.8,0.2019319569348748,0.15493496990886813,0.9534538763186228,0.0016677861923344093,1.1255780956187247,0.2632825783503236,4.025598129287553e-05
582.6,0.2019319569348748,0.15493496990886813,0.9534538763186228,0.0016677861923344078,1.1255780956187251,0.2632825783503236,4.0255981292875604e-05
583.5,0.2019319569348748,0.15493496990886815,0.9534538763186229,0.0016677861923344093,1.125578095618725,0.2632825783503236,4.025598129287553e-05
584.3,0.20193195693487478,0.15493496990886815,0.9534538763186229,0.0016677861923344078,1.125578095618725,0.26328257835032365,4.0255981292875604e-05
585.1,0.20193195693487487,0.15493496990886807,0.9534538763186227,0.0016677861923344078,1.125578095618725,0.2632825783503238,4.025598129287544e-05
585.9,0.20193195693487484,0.15493496990886804,0.9534538763186228,0.0016677861923344093,1.1255780956187247,0.2632825783503237,4.025598129287553e-05
586.7,0.20193195693487484,0.154934969908868,0.9534538763186229,0.0016677861923344078,1.1255780956187251,0.26328257835032376,4.025598129287553e-05
587.5,0.2019319569348748,0.1549349699088679,0.9534538763186229,0.0016677861923344078,1.1255780956187251,0.26328257835032376,4.025598129287553e-05
588.4,0.2019319569348748,0.15493496990886788,0.9534538763186229,0.0016677861923344078,1.1255780956187247,0.2632825783503237,4.025598129287552e-05
589.2,0.2019319569348748,0.15493496990886788,0.9534538763186229,0.0016677861923344078,1.125578095618725,0.26328257835032404,4.025598129287553e-05
590.0,0.20193195693487492,0.15493496990886796,0.9534538763186228,0.0016677861923344096,1.125578095618725,0.263282578350324,4.025598129287544e-05
590.8,0.20193195693487478,0.15493496990886788,0.9534538763186232,0.0016677861923344059,1.1255780956187253,0.2632825783503242,4.025598129287553e-05
591.6,0.20193195693487487,0.1549349699088678,0.9534538763186232,0.001667786192334406,1.1255780956187251,0.26328257835032404,4.025598129287552e-05
592.4,0.20193195693487487,0.15493496990886782,0.9534538763186229,0.001667786192334406,1.1255780956187251,0.26328257835032404,4.025598129287561e-05
593.2,0.20193195693487492,0.15493496990886776,0.9534538763186228,0.001667786192334406,1.1255780956187253,0.2632825783503241,4.0255981292875685e-05
594.1,0.20193195693487503,0.15493496990886774,0.9534538763186231,0.001667786192334406,1.1255780956187253,0.26328257835032415,4.0255981292875604e-05
594.9,0.20193195693487503,0.15493496990886776,0.9534538763186228,0.001667786192334406,1.1255780956187253,0.2632825783503242,4.0255981292875604e-05
595.7,0.201931956934875,0.15493496990886782,0.9534538763186227,0.001667786192334406,1.1255780956187253,0.2632825783503243,4.0255981292875604e-05
596.5,0.201931956934875,0.15493496990886788,0.9534538763186227,0.0016677861923344093,1.1255780956187253,0.2632825783503242,4.0255981292875604e-05
597.3,0.201931956934875,0.15493496990886788,0.9534538763186224,0.0016677861923344093,1.1255780956187253,0.2632825783503239,4.0255981292875604e-05
598.1,0.2019319569348751,0.15493496990886782,0.9534538763186223,0.0016677861923344078,1.1255780956187251,0.2632825783503239,4.025598129287553e-05
598.9,0.20193195693487492,0.1549349699088679,0.9534538763186224,0.0016677861923344113,1.125578095618725,0.2632825783503239,4.025598129287553e-05
599.8,0.2019319569348748,0.15493496990886793,0.9534538763186224,0.0016677861923344113,1.125578095618725,0.2632825783503238,4.025598129287553e-05
600.6,0.20193195693487492,0.15493496990886788,0.9534538763186224,0.0016677861923344113,1.125578095618725,0.26328257835032365,4.0255981292875353e-05
601.4,0.2019319569348749,0.1549349699088679,0.9534538763186224,0.0016677861923344098,1.1255780956187251,0.26328257835032365,4.025598129287545e-05
602.2,0.2019319569348748,0.15493496990886788,0.9534538763186224,0.0016677861923344098,1.1255780956187247,0.2632825783503238,4.0255981292875353e-05
603.0,0.2019319569348749,0.15493496990886793,0.9534538763186224,0.0016677861923344098,1.125578095618725,0.26328257835032376,4.025598129287545e-05
603.8,0.20193195693487498,0.15493496990886793,0.9534538763186223,0.0016677861923344113,1.125578095618725,0.26328257835032354,4.025598129287545e-05
604.6,0.20193195693487484,0.154934969908868,0.9534538763186224,0.0016677861923344093,1.125578095618725,0.26328257835032354,4.0255981292875604e-05
605.5,0.20193195693487492,0.154934969908868,0.9534538763186223,0.0016677861923344098,1.1255780956187251,0.26328257835032326,4.0255981292875604e-05
606.3,0.20193195693487492,0.15493496990886804,0.9534538763186223,0.0016677861923344078,1.125578095618725,0.2632825783503235,4.025598129287553e-05
607.1,0.20193195693487503,0.15493496990886804,0.9534538763186224,0.0016677861923344098,1.1255780956187247,0.2632825783503235,4.025598129287552e-05
607.9,0.201931956934875,0.154934969908868,0.9534538763186224,0.0016677861923344093,1.1255780956187251,0.2632825783503233,4.025598129287553e-05
608.7,0.2019319569348751,0.15493496990886807,0.9534538763186224,0.0016677861923344098,1.1255780956187251,0.2632825783503235,4.0255981292875604e-05
609.5,0.2019319569348751,0.15493496990886788,0.9534538763186224,0.0016677861923344093,1.1255780956187251,0.2632825783503233,4.025598129287553e-05
610.4,0.20193195693487503,0.15493496990886796,0.9534538763186223,0.0016677861923344113,1.1255780956187251,0.26328257835032354,4.0255981292875604e-05
611.2,0.2019319569348751,0.15493496990886793,0.9534538763186223,0.0016677861923344113,1.125578095618725,0.2632825783503236,4.0255981292875604e-05
612.0,0.20193195693487503,0.15493496990886788,0.9534538763186223,0.001667786192334413,1.125578095618725,0.26328257835032354,4.0255981292875604e-05
612.8,0.2019319569348751,0.15493496990886793,0.9534538763186223,0.0016677861923344113,1.125578095618725,0.2632825783503235,4.0255981292875604e-05
613.6,0.20193195693487503,0.1549349699088679,0.9534538763186223,0.0016677861923344098,1.125578095618725,0.26328257835032354,4.025598129287569e-05
614.4,0.2019319569348752,0.154934969908868,0.9534538763186224,0.0016677861923344096,1.1255780956187253,0.26328257835032354,4.0255981292875685e-05
615.2,0.20193195693487534,0.15493496990886793,0.953453876318623,0.0016677861923344113,1.1255780956187256,0.2632825783503237,4.0255981292875685e-05
616.1,0.2019319569348754,0.15493496990886807,0.953453876318623,0.0016677861923344096,1.1255780956187258,0.263282578350324,4.0255981292875685e-05
616.9,0.20193195693487545,0.15493496990886796,0.9534538763186228,0.0016677861923344096,1.1255780956187253,0.2632825783503238,4.025598129287577e-05
617.7,0.2019319569348755,0.15493496990886793,0.9534538763186228,0.0016677861923344096,1.1255780956187253,0.2632825783503238,4.0255981292875685e-05
618.5,0.20193195693487564,0.154934969908868,0.9534538763186226,0.0016677861923344132,1.1255780956187256,0.2632825783503238,4.0255981292875685e-05
619.3,0.2019319569348758,0.15493496990886796,0.9534538763186226,0.0016677861923344096,1.1255780956187256,0.2632825783503238,4.0255981292875685e-05
620.1,0.2019319569348759,0.1549349699088679,0.9534538763186226,0.0016677861923344096,1.1255780956187256,0.2632825783503239,4.025598129287577e-05
620.9,0.20193195693487598,0.15493496990886785,0.9534538763186226,0.0016677861923344113,1.1255780956187256,0.26328257835032365,4.025598129287577e-05
621.8,0.20193195693487617,0.154934969908868,0.9534538763186229,0.001667786192334411,1.1255780956187256,0.2632825783503239,4.0255981292875685e-05
622.6,0.20193195693487626,0.15493496990886807,0.9534538763186228,0.0016677861923344096,1.1255780956187256,0.26328257835032415,4.025598129287561e-05
623.4,0.20193195693487606,0.15493496990886804,0.9534538763186229,0.0016677861923344096,1.1255780956187258,0.263282578350324,4.0255981292875685e-05
624.2,0.20193195693487626,0.15493496990886815,0.9534538763186229,0.0016677861923344093,1.125578095618726,0.2632825783503242,4.025598129287577e-05
625.0,0.20193195693487637,0.1549349699088682,0.9534538763186235,0.0016677861923344096,1.1255780956187267,0.26328257835032426,4.025598129287585e-05
625.8,0.20193195693487637,0.1549349699088683,0.9534538763186237,0.001667786192334413,1.125578095618727,0.2632825783503242,4.025598129287593e-05
626.7,0.20193195693487637,0.15493496990886824,0.9534538763186237,0.001667786192334413,1.1255780956187273,0.2632825783503241,4.025598129287593e-05
627.5,0.2019319569348766,0.1549349699088683,0.9534538763186241,0.001667786192334413,1.1255780956187273,0.2632825783503242,4.0255981292876024e-05
628.3,0.2019319569348766,0.1549349699088683,0.9534538763186242,0.0016677861923344113,1.1255780956187271,0.26328257835032404,4.025598129287593e-05
629.1,0.2019319569348766,0.1549349699088683,0.9534538763186241,0.001667786192334413,1.1255780956187271,0.2632825783503241,4.025598129287592e-05
629.9,0.20193195693487678,0.15493496990886851,0.9534538763186242,0.001667786192334413,1.1255780956187276,0.26328257835032426,4.025598129287593e-05
630.7,0.20193195693487676,0.15493496990886843,0.9534538763186242,0.001667786192334413,1.1255780956187273,0.263282578350324,4.025598129287592e-05
631.5,0.20193195693487678,0.15493496990886846,0.9534538763186242,0.0016677861923344145,1.1255780956187273,0.2632825783503239,4.025598129287602e-05
632.4,0.20193195693487662,0.15493496990886851,0.9534538763186238,0.001667786192334413,1.1255780956187273,0.263282578350324,4.025598129287593e-05
633.2,0.20193195693487673,0.15493496990886862,0.9534538763186237,0.0016677861923344128,1.1255780956187273,0.2632825783503238,4.025598129287576e-05
634.0,0.20193195693487676,0.15493496990886854,0.9534538763186235,0.0016677861923344096,1.1255780956187271,0.2632825783503236,4.0255981292875685e-05
634.8,0.20193195693487676,0.1549349699088686,0.9534538763186235,0.001667786192334413,1.1255780956187271,0.2632825783503235,4.0255981292875604e-05
635.6,0.20193195693487673,0.15493496990886854,0.9534538763186231,0.0016677861923344115,1.1255780956187271,0.2632825783503237,4.0255981292875685e-05
636.4,0.2019319569348767,0.1549349699088685,0.9534538763186227,0.001667786192334413,1.125578095618727,0.2632825783503236,4.025598129287552e-05
637.2,0.20193195693487667,0.1549349699088685,0.9534538763186226,0.0016677861923344132,1.125578095618727,0.26328257835032354,4.0255981292875604e-05
638.1,0.20193195693487676,0.1549349699088685,0.9534538763186226,0.001667786192334413,1.1255780956187265,0.26328257835032326,4.025598129287577e-05
638.9,0.2019319569348766,0.15493496990886854,0.9534538763186224,0.001667786192334413,1.1255780956187265,0.2632825783503232,4.0255981292875604e-05
639.7,0.20193195693487653,0.15493496990886851,0.9534538763186224,0.0016677861923344163,1.1255780956187265,0.26328257835032315,4.025598129287552e-05
640.5,0.20193195693487653,0.15493496990886854,0.9534538763186224,0.0016677861923344163,1.1255780956187265,0.26328257835032315,4.025598129287552e-05
641.3,0.20193195693487667,0.15493496990886851,0.9534538763186223,0.0016677861923344163,1.1255780956187267,0.263282578350323,4.025598129287545e-05
642.1,0.20193195693487667,0.15493496990886857,0.9534538763186224,0.0016677861923344163,1.125578095618727,0.26328257835032287,4.025598129287552e-05
642.9,0.20193195693487676,0.15493496990886857,0.9534538763186224,0.0016677861923344163,1.1255780956187267,0.2632825783503229,4.025598129287545e-05
643.8,0.20193195693487676,0.15493496990886843,0.9534538763186224,0.0016677861923344163,1.125578095618727,0.2632825783503229,4.025598129287552e-05
644.6,0.20193195693487676,0.1549349699088685,0.9534538763186223,0.001667786192334413,1.1255780956187265,0.26328257835032315,4.025598129287552e-05
645.4,0.20193195693487678,0.1549349699088685,0.9534538763186224,0.0016677861923344113,1.1255780956187267,0.263282578350323,4.0255981292875604e-05
646.2,0.20193195693487678,0.15493496990886846,0.9534538763186222,0.0016677861923344132,1.1255780956187265,0.2632825783503229,4.0255981292875604e-05
647.0,0.20193195693487678,0.15493496990886851,0.9534538763186223,0.0016677861923344096,1.1255780956187265,0.2632825783503229,4.0255981292875604e-05
647.8,0.20193195693487673,0.15493496990886851,0.9534538763186222,0.0016677861923344096,1.1255780956187265,0.2632825783503228,4.0255981292875604e-05
648.7,0.20193195693487676,0.1549349699088685,0.953453876318622,0.0016677861923344096,1.1255780956187265,0.2632825783503231,4.0255981292875604e-05
649.5,0.20193195693487667,0.15493496990886838,0.953453876318622,0.0016677861923344113,1.1255780956187265,0.2632825783503226,4.025598129287552e-05
650.3,0.20193195693487678,0.15493496990886832,0.953453876318622,0.0016677861923344113,1.1255780956187265,0.26328257835032265,4.025598129287552e-05
651.1,0.20193195693487667,0.1549349699088683,0.953453876318622,0.0016677861923344113,1.1255780956187265,0.2632825783503226,4.025598129287545e-05
651.9,0.2019319569348766,0.15493496990886818,0.9534538763186224,0.001667786192334413,1.1255780956187267,0.26328257835032254,4.025598129287545e-05
652.7,0.20193195693487673,0.15493496990886815,0.953453876318622,0.0016677861923344132,1.1255780956187267,0.26328257835032254,4.025598129287544e-05
653.5,0.20193195693487667,0.15493496990886813,0.9534538763186221,0.001667786192334413,1.1255780956187265,0.26328257835032237,4.0255981292875685e-05
654.4,0.20193195693487673,0.1549349699088682,0.9534538763186226,0.001667786192334413,1.125578095618727,0.2632825783503223,4.0255981292875604e-05
655.2,0.20193195693487673,0.15493496990886813,0.9534538763186221,0.0016677861923344132,1.1255780956187262,0.2632825783503221,4.025598129287552e-05
656.0,0.20193195693487667,0.1549349699088681,0.953453876318622,0.0016677861923344145,1.1255780956187265,0.2632825783503221,4.0255981292875604e-05
656.8,0.20193195693487667,0.15493496990886815,0.953453876318622,0.0016677861923344132,1.1255780956187262,0.2632825783503221,4.025598129287552e-05
657.6,0.2019319569348766,0.15493496990886818,0.9534538763186221,0.001667786192334413,1.1255780956187265,0.2632825783503223,4.025598129287545e-05
